invoice_date,invoice_no,customer_id,gender,age,shopping_mall,category,quantity,price,payment_method,Sales amount
26-02-2022,I171075,C316170,Male,37,Kanyon,Food & Beverage,4,20.92,Debit Card,83.68
21-11-2022,I171079,C978071,Female,32,Kanyon,Clothing,2,600.16,Cash,1200.32
17-12-2021,I171084,C214969,Male,45,Kanyon,Technology,3,3150.0,Credit Card,9450.0
11-03-2021,I171086,C793816,Female,55,Metrocity,Clothing,2,600.16,Debit Card,1200.32
15-08-2021,I171087,C986271,Male,69,Forum Istanbul,Toys,1,35.84,Debit Card,35.84
05-03-2023,I171088,C126204,Male,28,Cevahir AVM,Clothing,4,1200.32,Debit Card,4801.28
25-05-2022,I171091,C335375,Female,63,Metrocity,Souvenir,1,11.73,Cash,11.73
10-11-2022,I171094,C160147,Male,69,Istinye Park,Cosmetics,3,121.98,Credit Card,365.94
25-04-2021,I171097,C207375,Male,55,Forum Istanbul,Books,3,45.45,Credit Card,136.35000000000002
21-05-2021,I171099,C260709,Female,42,Metropol AVM,Shoes,5,3000.85,Cash,15004.25
13-10-2022,I171100,C244341,Female,49,Kanyon,Cosmetics,3,121.98,Cash,365.94
25-01-2023,I171101,C293860,Female,63,Kanyon,Food & Beverage,1,5.23,Credit Card,5.23
15-06-2021,I171104,C227616,Female,52,Zorlu Center,Shoes,2,1200.34,Cash,2400.68
09-03-2022,I171111,C146316,Male,35,Metropol AVM,Souvenir,4,46.92,Credit Card,187.68
02-03-2022,I171114,C231061,Female,39,Emaar Square Mall,Clothing,3,900.24,Credit Card,2700.7200000000003
28-02-2023,I171115,C224938,Female,36,Metrocity,Food & Beverage,3,15.69,Debit Card,47.07
02-07-2021,I171125,C108130,Male,59,Metrocity,Food & Beverage,3,15.69,Credit Card,47.07
31-12-2022,I171126,C181010,Male,25,Viaport Outlet,Clothing,1,300.08,Debit Card,300.08
11-01-2023,I171127,C188350,Female,39,Metrocity,Technology,1,1050.0,Debit Card,1050.0
14-07-2022,I171129,C271301,Female,36,Zorlu Center,Clothing,1,300.08,Credit Card,300.08
11-10-2021,I171133,C225169,Female,66,Mall of Istanbul,Clothing,2,600.16,Cash,1200.32
11-12-2021,I171137,C228252,Male,30,Metrocity,Clothing,3,900.24,Credit Card,2700.7200000000003
20-05-2021,I171140,C103414,Male,27,Kanyon,Shoes,3,1800.51,Cash,5401.53
03-06-2021,I171142,C197357,Male,21,Kanyon,Clothing,2,600.16,Cash,1200.32
06-03-2023,I171143,C113171,Male,19,Metrocity,Shoes,1,600.17,Credit Card,600.17
18-12-2021,I171148,C209298,Female,53,Metrocity,Clothing,4,1200.32,Cash,4801.28
07-11-2021,I171150,C762932,Female,46,Metrocity,Cosmetics,4,162.64,Credit Card,650.56
15-07-2022,I171154,C124265,Female,23,Emaar Square Mall,Clothing,4,1200.32,Cash,4801.28
03-11-2021,I171160,C182564,Male,26,Kanyon,Technology,1,1050.0,Cash,1050.0
31-03-2022,I171161,C628638,Female,32,Mall of Istanbul,Clothing,1,300.08,Credit Card,300.08
09-08-2022,I171165,C169862,Male,68,Mall of Istanbul,Clothing,5,1500.4,Cash,7502.0
17-04-2022,I171166,C765018,Female,23,Forum Istanbul,Clothing,1,300.08,Cash,300.08
21-09-2022,I171167,C269066,Male,66,Mall of Istanbul,Clothing,5,1500.4,Debit Card,7502.0
23-03-2021,I171171,C236339,Female,32,Istinye Park,Toys,3,107.52,Cash,322.56
19-01-2023,I171176,C842564,Female,19,Metropol AVM,Clothing,2,600.16,Credit Card,1200.32
16-11-2021,I171177,C255098,Female,56,Kanyon,Clothing,3,900.24,Credit Card,2700.7200000000003
06-01-2021,I171186,C252366,Female,40,Cevahir AVM,Souvenir,3,35.19,Debit Card,105.57
27-05-2021,I171191,C252367,Female,49,Istinye Park,Clothing,1,300.08,Cash,300.08
26-02-2022,I171193,C808936,Male,62,Zorlu Center,Books,2,30.3,Cash,60.6
25-09-2021,I171194,C300397,Male,49,Metrocity,Clothing,3,900.24,Cash,2700.7200000000003
05-07-2021,I171198,C268107,Male,59,Mall of Istanbul,Shoes,4,2400.68,Cash,9602.72
22-01-2022,I171199,C770654,Male,24,Metrocity,Food & Beverage,2,10.46,Cash,20.92
18-02-2021,I171208,C673345,Female,48,Mall of Istanbul,Food & Beverage,3,15.69,Credit Card,47.07
10-05-2022,I171213,C723293,Female,60,Istinye Park,Clothing,5,1500.4,Credit Card,7502.0
03-03-2021,I171215,C504332,Female,47,Kanyon,Clothing,1,300.08,Cash,300.08
22-05-2022,I171220,C276030,Female,22,Mall of Istanbul,Food & Beverage,2,10.46,Debit Card,20.92
27-07-2022,I171224,C910533,Female,69,Cevahir AVM,Souvenir,3,35.19,Cash,105.57
12-11-2021,I171225,C764696,Male,64,Kanyon,Clothing,3,900.24,Cash,2700.7200000000003
02-02-2023,I171232,C108249,Female,44,Mall of Istanbul,Clothing,1,300.08,Cash,300.08
12-05-2021,I171235,C132736,Female,46,Metropol AVM,Food & Beverage,3,15.69,Debit Card,47.07
07-02-2022,I171236,C644053,Male,28,Metrocity,Clothing,5,1500.4,Cash,7502.0
04-04-2022,I171237,C112159,Male,41,Istinye Park,Clothing,2,600.16,Credit Card,1200.32
25-10-2022,I171239,C217611,Female,27,Kanyon,Clothing,3,900.24,Debit Card,2700.7200000000003
29-12-2022,I171242,C215932,Female,60,Emaar Square Mall,Cosmetics,1,40.66,Debit Card,40.66
22-04-2021,I171245,C706036,Female,42,Mall of Istanbul,Cosmetics,3,121.98,Cash,365.94
29-11-2021,I171246,C303343,Female,63,Metrocity,Clothing,4,1200.32,Credit Card,4801.28
25-11-2022,I171248,C108044,Male,47,Kanyon,Food & Beverage,1,5.23,Credit Card,5.23
26-09-2022,I171252,C239566,Female,20,Mall of Istanbul,Clothing,3,900.24,Cash,2700.7200000000003
31-05-2022,I171258,C442484,Male,69,Mall of Istanbul,Clothing,2,600.16,Credit Card,1200.32
17-02-2021,I171259,C163332,Male,49,Zorlu Center,Clothing,2,600.16,Debit Card,1200.32
06-06-2022,I171261,C339769,Female,18,Kanyon,Clothing,4,1200.32,Credit Card,4801.28
18-04-2021,I171262,C303850,Male,60,Metrocity,Clothing,5,1500.4,Credit Card,7502.0
18-12-2022,I171265,C970970,Female,50,Mall of Istanbul,Food & Beverage,2,10.46,Cash,20.92
05-04-2022,I171275,C118315,Female,64,Cevahir AVM,Clothing,4,1200.32,Cash,4801.28
12-09-2021,I171281,C339032,Female,42,Metrocity,Toys,5,179.2,Debit Card,896.0
22-10-2021,I171283,C795634,Female,38,Zorlu Center,Clothing,2,600.16,Debit Card,1200.32
07-01-2023,I171288,C338863,Female,60,Forum Istanbul,Clothing,1,300.08,Cash,300.08
24-11-2022,I171301,C298609,Male,43,Istinye Park,Toys,5,179.2,Cash,896.0
11-06-2021,I171312,C225127,Male,47,Mall of Istanbul,Toys,5,179.2,Credit Card,896.0
06-06-2022,I171317,C289373,Female,63,Kanyon,Cosmetics,3,121.98,Credit Card,365.94
23-01-2023,I171319,C509738,Female,47,Zorlu Center,Cosmetics,5,203.3,Credit Card,1016.5
03-08-2021,I171321,C370231,Female,35,Mall of Istanbul,Toys,1,35.84,Cash,35.84
27-09-2021,I171322,C242539,Male,35,Cevahir AVM,Toys,4,143.36,Credit Card,573.44
09-06-2022,I171323,C231215,Female,69,Forum Istanbul,Clothing,1,300.08,Credit Card,300.08
06-06-2021,I171325,C190473,Female,35,Mall of Istanbul,Shoes,1,600.17,Cash,600.17
10-05-2022,I171332,C302283,Male,25,Mall of Istanbul,Shoes,5,3000.85,Cash,15004.25
06-07-2021,I171333,C137058,Male,33,Metrocity,Toys,4,143.36,Cash,573.44
23-02-2021,I171338,C299527,Male,28,Mall of Istanbul,Clothing,5,1500.4,Credit Card,7502.0
23-04-2022,I171340,C289703,Female,60,Metrocity,Souvenir,4,46.92,Debit Card,187.68
07-09-2021,I171341,C309951,Female,65,Mall of Istanbul,Food & Beverage,4,20.92,Credit Card,83.68
09-03-2022,I171344,C948377,Female,26,Zorlu Center,Toys,4,143.36,Credit Card,573.44
30-03-2021,I171345,C256055,Male,64,Kanyon,Clothing,2,600.16,Cash,1200.32
23-11-2022,I171346,C319204,Male,61,Metrocity,Clothing,3,900.24,Debit Card,2700.7200000000003
04-11-2022,I171350,C169345,Male,59,Metropol AVM,Clothing,5,1500.4,Debit Card,7502.0
10-02-2022,I171351,C286564,Female,68,Kanyon,Souvenir,1,11.73,Debit Card,11.73
13-10-2021,I171352,C478668,Female,19,Metrocity,Clothing,5,1500.4,Credit Card,7502.0
12-08-2021,I171357,C266641,Female,41,Kanyon,Clothing,5,1500.4,Cash,7502.0
17-06-2022,I171364,C133152,Male,45,Viaport Outlet,Books,5,75.75,Cash,378.75
15-04-2022,I171365,C208376,Female,40,Mall of Istanbul,Food & Beverage,4,20.92,Credit Card,83.68
04-06-2021,I171367,C335990,Female,61,Forum Istanbul,Toys,2,71.68,Credit Card,143.36
01-03-2023,I171369,C243295,Male,41,Mall of Istanbul,Clothing,5,1500.4,Cash,7502.0
16-11-2021,I171371,C215859,Male,47,Metrocity,Cosmetics,3,121.98,Credit Card,365.94
19-03-2021,I171372,C256101,Female,53,Istinye Park,Food & Beverage,4,20.92,Cash,83.68
27-10-2021,I171380,C596470,Male,45,Metropol AVM,Clothing,1,300.08,Debit Card,300.08
28-10-2022,I171382,C987968,Male,69,Forum Istanbul,Cosmetics,4,162.64,Cash,650.56
15-01-2021,I171386,C139128,Female,22,Mall of Istanbul,Cosmetics,1,40.66,Cash,40.66
07-08-2022,I171388,C911519,Female,25,Cevahir AVM,Food & Beverage,3,15.69,Credit Card,47.07
13-01-2022,I171389,C256522,Female,47,Kanyon,Food & Beverage,4,20.92,Cash,83.68
22-04-2021,I171398,C526385,Male,63,Viaport Outlet,Clothing,4,1200.32,Cash,4801.28
30-08-2022,I171401,C325865,Female,22,Metrocity,Clothing,5,1500.4,Debit Card,7502.0
11-08-2022,I171403,C273573,Female,37,Metrocity,Food & Beverage,3,15.69,Debit Card,47.07
17-08-2022,I171404,C404542,Female,57,Emaar Square Mall,Clothing,5,1500.4,Cash,7502.0
07-11-2021,I171406,C266933,Male,35,Metropol AVM,Clothing,2,600.16,Cash,1200.32
06-03-2023,I171407,C155192,Female,30,Istinye Park,Clothing,2,600.16,Debit Card,1200.32
08-06-2021,I171412,C288803,Female,62,Kanyon,Clothing,2,600.16,Cash,1200.32
13-04-2021,I171415,C862679,Male,55,Kanyon,Food & Beverage,1,5.23,Debit Card,5.23
08-07-2021,I171416,C265113,Male,65,Kanyon,Food & Beverage,5,26.15,Cash,130.75
29-01-2021,I171418,C291986,Female,68,Metrocity,Cosmetics,1,40.66,Cash,40.66
06-05-2022,I171420,C134003,Female,52,Forum Istanbul,Clothing,5,1500.4,Credit Card,7502.0
26-04-2022,I171424,C559220,Female,44,Mall of Istanbul,Cosmetics,5,203.3,Debit Card,1016.5
22-03-2022,I171425,C197415,Female,62,Kanyon,Books,1,15.15,Credit Card,15.15
12-02-2023,I171435,C322246,Male,54,Metropol AVM,Food & Beverage,2,10.46,Debit Card,20.92
08-04-2021,I171441,C131909,Male,30,Metrocity,Technology,5,5250.0,Cash,26250.0
20-06-2021,I171442,C261006,Female,33,Metrocity,Cosmetics,2,81.32,Cash,162.64
18-02-2022,I171444,C306628,Male,22,Kanyon,Cosmetics,4,162.64,Credit Card,650.56
27-01-2022,I171457,C158922,Male,69,Metropol AVM,Cosmetics,2,81.32,Cash,162.64
30-03-2021,I171459,C238453,Male,68,Metropol AVM,Clothing,3,900.24,Cash,2700.7200000000003
05-09-2022,I171467,C121351,Male,29,Viaport Outlet,Food & Beverage,5,26.15,Cash,130.75
29-12-2021,I171468,C117672,Female,49,Mall of Istanbul,Toys,1,35.84,Debit Card,35.84
06-03-2023,I171469,C264806,Male,29,Mall of Istanbul,Toys,5,179.2,Cash,896.0
23-01-2021,I171475,C908136,Male,36,Cevahir AVM,Clothing,1,300.08,Credit Card,300.08
15-06-2021,I171479,C309973,Male,59,Kanyon,Clothing,5,1500.4,Cash,7502.0
13-07-2021,I171483,C219606,Female,25,Kanyon,Clothing,1,300.08,Cash,300.08
24-12-2022,I171484,C267252,Male,21,Kanyon,Souvenir,1,11.73,Cash,11.73
26-09-2022,I171487,C909299,Female,27,Kanyon,Shoes,2,1200.34,Credit Card,2400.68
04-06-2022,I171490,C306369,Male,18,Metropol AVM,Souvenir,2,23.46,Debit Card,46.92
12-11-2022,I171493,C136019,Female,43,Metropol AVM,Clothing,3,900.24,Credit Card,2700.7200000000003
30-01-2022,I171498,C178458,Male,22,Mall of Istanbul,Cosmetics,3,121.98,Cash,365.94
05-12-2022,I171501,C380628,Female,63,Mall of Istanbul,Clothing,2,600.16,Credit Card,1200.32
07-02-2021,I171503,C258498,Female,31,Mall of Istanbul,Clothing,2,600.16,Cash,1200.32
28-09-2021,I171509,C211473,Female,69,Metropol AVM,Souvenir,4,46.92,Cash,187.68
22-11-2021,I171513,C908709,Male,43,Metrocity,Technology,5,5250.0,Cash,26250.0
13-01-2022,I171515,C756287,Male,66,Zorlu Center,Cosmetics,5,203.3,Debit Card,1016.5
26-04-2022,I171518,C306599,Female,64,Metrocity,Cosmetics,3,121.98,Credit Card,365.94
04-01-2021,I171519,C287953,Female,64,Kanyon,Toys,4,143.36,Cash,573.44
17-11-2021,I171525,C533605,Male,43,Zorlu Center,Cosmetics,1,40.66,Cash,40.66
01-02-2023,I171526,C300172,Female,20,Mall of Istanbul,Food & Beverage,5,26.15,Credit Card,130.75
17-05-2022,I171529,C223639,Female,38,Mall of Istanbul,Clothing,3,900.24,Credit Card,2700.7200000000003
30-10-2022,I171536,C211001,Male,48,Zorlu Center,Clothing,2,600.16,Cash,1200.32
12-02-2023,I171546,C303399,Male,57,Metrocity,Clothing,1,300.08,Cash,300.08
23-03-2022,I171547,C701528,Female,67,Metropol AVM,Cosmetics,1,40.66,Cash,40.66
04-01-2022,I171551,C332078,Female,44,Metrocity,Clothing,3,900.24,Cash,2700.7200000000003
11-09-2021,I171552,C303347,Female,34,Metrocity,Food & Beverage,3,15.69,Cash,47.07
06-04-2022,I171553,C166903,Female,53,Istinye Park,Clothing,5,1500.4,Cash,7502.0
14-01-2021,I171556,C228826,Male,35,Forum Istanbul,Cosmetics,2,81.32,Cash,162.64
02-06-2022,I171557,C300404,Female,69,Istinye Park,Clothing,4,1200.32,Cash,4801.28
24-12-2021,I171563,C740635,Male,47,Zorlu Center,Clothing,3,900.24,Cash,2700.7200000000003
04-11-2022,I171564,C781210,Male,51,Kanyon,Toys,1,35.84,Cash,35.84
01-06-2021,I171566,C418259,Male,45,Kanyon,Toys,2,71.68,Cash,143.36
20-08-2022,I171568,C730137,Female,45,Metropol AVM,Books,5,75.75,Credit Card,378.75
04-07-2021,I171572,C263385,Female,36,Metropol AVM,Clothing,4,1200.32,Credit Card,4801.28
16-05-2022,I171574,C125650,Female,27,Mall of Istanbul,Clothing,2,600.16,Debit Card,1200.32
06-12-2021,I171579,C263900,Male,44,Istinye Park,Clothing,2,600.16,Cash,1200.32
15-08-2022,I171585,C134773,Female,32,Istinye Park,Clothing,2,600.16,Cash,1200.32
09-02-2023,I171586,C504925,Female,30,Metrocity,Souvenir,1,11.73,Cash,11.73
29-05-2022,I171587,C289116,Female,21,Mall of Istanbul,Toys,1,35.84,Credit Card,35.84
22-01-2023,I171590,C339421,Female,48,Kanyon,Shoes,3,1800.51,Cash,5401.53
12-01-2022,I171594,C245986,Male,31,Metrocity,Shoes,1,600.17,Debit Card,600.17
17-07-2021,I171595,C159200,Female,62,Kanyon,Shoes,5,3000.85,Cash,15004.25
22-04-2022,I171598,C289257,Male,45,Kanyon,Souvenir,3,35.19,Credit Card,105.57
28-01-2021,I171608,C286081,Male,19,Metrocity,Clothing,2,600.16,Cash,1200.32
18-10-2021,I171613,C333571,Female,22,Mall of Istanbul,Toys,2,71.68,Credit Card,143.36
24-05-2022,I171617,C658387,Female,36,Mall of Istanbul,Shoes,1,600.17,Cash,600.17
30-12-2021,I171619,C197187,Male,24,Istinye Park,Books,4,60.6,Credit Card,242.4
27-01-2023,I171620,C247197,Male,20,Metrocity,Clothing,5,1500.4,Debit Card,7502.0
10-11-2022,I171627,C235831,Male,45,Metropol AVM,Toys,3,107.52,Credit Card,322.56
14-12-2021,I171628,C240791,Male,58,Istinye Park,Clothing,2,600.16,Credit Card,1200.32
10-02-2021,I171630,C226481,Female,38,Cevahir AVM,Toys,5,179.2,Cash,896.0
26-09-2021,I171633,C986375,Male,64,Metrocity,Souvenir,4,46.92,Credit Card,187.68
19-02-2021,I171637,C286556,Female,25,Metropol AVM,Souvenir,4,46.92,Cash,187.68
29-05-2021,I171638,C813207,Male,39,Istinye Park,Clothing,1,300.08,Cash,300.08
19-06-2022,I171639,C234765,Male,20,Kanyon,Clothing,5,1500.4,Credit Card,7502.0
07-01-2023,I171641,C138062,Female,50,Forum Istanbul,Clothing,5,1500.4,Cash,7502.0
30-03-2021,I171642,C865557,Male,43,Mall of Istanbul,Food & Beverage,1,5.23,Cash,5.23
11-12-2021,I171643,C161706,Female,64,Istinye Park,Shoes,1,600.17,Cash,600.17
19-12-2022,I171644,C243278,Male,63,Metrocity,Cosmetics,2,81.32,Cash,162.64
18-05-2022,I171654,C257925,Female,20,Mall of Istanbul,Books,2,30.3,Debit Card,60.6
07-01-2022,I171656,C113929,Male,41,Mall of Istanbul,Cosmetics,1,40.66,Credit Card,40.66
29-06-2021,I171663,C822438,Male,66,Metrocity,Clothing,1,300.08,Credit Card,300.08
30-01-2023,I171665,C199005,Female,43,Mall of Istanbul,Clothing,3,900.24,Debit Card,2700.7200000000003
22-04-2021,I171669,C250377,Female,35,Kanyon,Clothing,3,900.24,Credit Card,2700.7200000000003
16-10-2022,I171670,C160403,Male,26,Zorlu Center,Clothing,4,1200.32,Cash,4801.28
14-04-2022,I171672,C688876,Female,25,Istinye Park,Clothing,4,1200.32,Cash,4801.28
10-09-2021,I171677,C192256,Female,66,Mall of Istanbul,Food & Beverage,5,26.15,Credit Card,130.75
11-12-2022,I171678,C153798,Female,64,Zorlu Center,Technology,3,3150.0,Credit Card,9450.0
24-09-2021,I171686,C171016,Male,51,Mall of Istanbul,Food & Beverage,3,15.69,Cash,47.07
16-03-2022,I171687,C734107,Male,44,Kanyon,Food & Beverage,2,10.46,Cash,20.92
01-03-2022,I171689,C175023,Female,24,Mall of Istanbul,Cosmetics,1,40.66,Credit Card,40.66
04-04-2021,I171694,C592397,Female,34,Mall of Istanbul,Souvenir,4,46.92,Credit Card,187.68
12-03-2021,I171695,C481473,Female,44,Kanyon,Cosmetics,2,81.32,Cash,162.64
29-10-2022,I171705,C194263,Female,23,Cevahir AVM,Shoes,3,1800.51,Cash,5401.53
27-03-2021,I171709,C206154,Male,23,Metropol AVM,Shoes,1,600.17,Cash,600.17
03-11-2022,I171710,C185033,Female,67,Mall of Istanbul,Toys,1,35.84,Cash,35.84
06-05-2021,I171712,C223731,Female,65,Metrocity,Technology,5,5250.0,Credit Card,26250.0
24-07-2022,I171713,C318433,Male,32,Viaport Outlet,Food & Beverage,5,26.15,Cash,130.75
26-10-2022,I171721,C544626,Female,54,Viaport Outlet,Cosmetics,4,162.64,Cash,650.56
23-08-2021,I171722,C147923,Female,52,Mall of Istanbul,Technology,2,2100.0,Debit Card,4200.0
03-01-2021,I171723,C302896,Female,56,Mall of Istanbul,Technology,5,5250.0,Cash,26250.0
01-09-2022,I171727,C104081,Female,23,Mall of Istanbul,Clothing,5,1500.4,Cash,7502.0
05-05-2021,I171730,C202979,Male,23,Kanyon,Books,1,15.15,Debit Card,15.15
29-11-2021,I171740,C279904,Male,64,Kanyon,Clothing,3,900.24,Credit Card,2700.7200000000003
11-01-2022,I171742,C101287,Male,64,Mall of Istanbul,Clothing,1,300.08,Credit Card,300.08
21-01-2023,I171743,C419822,Female,21,Metrocity,Technology,3,3150.0,Cash,9450.0
03-05-2021,I171755,C295226,Male,29,Emaar Square Mall,Food & Beverage,4,20.92,Credit Card,83.68
12-02-2021,I171757,C125852,Female,46,Metrocity,Clothing,1,300.08,Cash,300.08
22-03-2022,I171758,C234534,Female,52,Emaar Square Mall,Cosmetics,4,162.64,Debit Card,650.56
18-01-2022,I171759,C163988,Female,60,Metropol AVM,Souvenir,5,58.65,Cash,293.25
16-02-2022,I171764,C141996,Female,53,Kanyon,Clothing,3,900.24,Debit Card,2700.7200000000003
11-12-2021,I171767,C308113,Female,21,Emaar Square Mall,Books,5,75.75,Credit Card,378.75
10-05-2022,I171770,C220138,Male,39,Mall of Istanbul,Food & Beverage,1,5.23,Cash,5.23
01-02-2023,I171773,C338509,Female,53,Istinye Park,Books,4,60.6,Credit Card,242.4
15-04-2022,I171775,C160420,Male,65,Zorlu Center,Clothing,2,600.16,Credit Card,1200.32
12-04-2022,I171780,C484628,Female,62,Emaar Square Mall,Books,1,15.15,Credit Card,15.15
27-06-2022,I171783,C641076,Male,29,Kanyon,Clothing,2,600.16,Cash,1200.32
17-05-2022,I171787,C622935,Female,19,Metrocity,Food & Beverage,1,5.23,Cash,5.23
09-12-2021,I171793,C165855,Female,35,Kanyon,Clothing,3,900.24,Cash,2700.7200000000003
02-01-2022,I171794,C161640,Male,64,Zorlu Center,Toys,5,179.2,Cash,896.0
25-06-2022,I171796,C334123,Female,29,Metrocity,Toys,5,179.2,Credit Card,896.0
29-12-2022,I171798,C151637,Female,60,Kanyon,Clothing,5,1500.4,Cash,7502.0
05-01-2021,I171799,C419192,Male,28,Metrocity,Clothing,2,600.16,Cash,1200.32
05-11-2022,I171800,C327726,Female,31,Metropol AVM,Cosmetics,1,40.66,Cash,40.66
19-09-2021,I171803,C282760,Female,56,Mall of Istanbul,Clothing,5,1500.4,Debit Card,7502.0
30-10-2021,I171812,C171636,Female,52,Emaar Square Mall,Shoes,5,3000.85,Debit Card,15004.25
06-05-2022,I171820,C259380,Female,19,Mall of Istanbul,Technology,4,4200.0,Cash,16800.0
20-01-2023,I171822,C413483,Female,64,Istinye Park,Food & Beverage,1,5.23,Debit Card,5.23
03-06-2022,I171824,C152145,Female,39,Mall of Istanbul,Toys,3,107.52,Credit Card,322.56
02-05-2022,I171825,C913787,Female,58,Istinye Park,Clothing,5,1500.4,Credit Card,7502.0
31-01-2021,I171827,C322224,Male,20,Kanyon,Cosmetics,5,203.3,Credit Card,1016.5
29-01-2021,I171828,C309751,Female,34,Mall of Istanbul,Clothing,3,900.24,Cash,2700.7200000000003
22-11-2021,I171832,C447099,Male,19,Kanyon,Clothing,4,1200.32,Credit Card,4801.28
06-02-2022,I171835,C143623,Female,28,Zorlu Center,Clothing,4,1200.32,Cash,4801.28
05-02-2023,I171837,C271767,Female,27,Zorlu Center,Clothing,5,1500.4,Cash,7502.0
12-08-2021,I171840,C234307,Male,61,Metrocity,Souvenir,1,11.73,Cash,11.73
12-02-2022,I171848,C847039,Male,65,Mall of Istanbul,Cosmetics,1,40.66,Cash,40.66
19-07-2021,I171853,C548546,Male,69,Forum Istanbul,Cosmetics,5,203.3,Credit Card,1016.5
14-03-2021,I171855,C338234,Female,69,Metropol AVM,Clothing,3,900.24,Credit Card,2700.7200000000003
06-02-2021,I171857,C901393,Female,51,Emaar Square Mall,Cosmetics,1,40.66,Cash,40.66
01-08-2022,I171864,C326377,Female,57,Metrocity,Shoes,4,2400.68,Credit Card,9602.72
12-09-2021,I171865,C824274,Male,48,Emaar Square Mall,Souvenir,2,23.46,Cash,46.92
12-04-2021,I171868,C175864,Female,31,Metrocity,Clothing,2,600.16,Debit Card,1200.32
01-08-2022,I171870,C111420,Female,39,Istinye Park,Toys,3,107.52,Credit Card,322.56
21-09-2021,I171871,C109981,Female,41,Istinye Park,Souvenir,5,58.65,Debit Card,293.25
20-11-2022,I171874,C256205,Male,57,Mall of Istanbul,Food & Beverage,1,5.23,Credit Card,5.23
15-09-2022,I171875,C913813,Male,55,Kanyon,Technology,2,2100.0,Credit Card,4200.0
21-08-2022,I171876,C305462,Female,24,Zorlu Center,Clothing,4,1200.32,Cash,4801.28
29-03-2021,I171877,C153335,Female,60,Kanyon,Clothing,4,1200.32,Debit Card,4801.28
09-09-2021,I171879,C306624,Female,61,Mall of Istanbul,Toys,1,35.84,Credit Card,35.84
25-07-2021,I171884,C100661,Female,19,Cevahir AVM,Shoes,3,1800.51,Cash,5401.53
17-02-2022,I171891,C487072,Male,40,Mall of Istanbul,Books,4,60.6,Cash,242.4
30-12-2022,I171893,C336196,Male,63,Zorlu Center,Food & Beverage,4,20.92,Cash,83.68
18-05-2021,I171897,C108245,Male,53,Cevahir AVM,Souvenir,5,58.65,Debit Card,293.25
30-10-2021,I171907,C444827,Male,41,Istinye Park,Food & Beverage,4,20.92,Credit Card,83.68
13-02-2023,I171909,C337365,Female,54,Kanyon,Clothing,4,1200.32,Debit Card,4801.28
26-05-2022,I171915,C646777,Female,58,Cevahir AVM,Food & Beverage,2,10.46,Debit Card,20.92
14-11-2021,I171916,C458428,Female,31,Mall of Istanbul,Food & Beverage,3,15.69,Debit Card,47.07
09-02-2023,I171917,C236271,Male,24,Metropol AVM,Food & Beverage,1,5.23,Cash,5.23
10-11-2021,I171919,C283658,Female,38,Metrocity,Clothing,3,900.24,Cash,2700.7200000000003
02-05-2022,I171920,C858764,Female,59,Cevahir AVM,Clothing,3,900.24,Debit Card,2700.7200000000003
23-12-2021,I171922,C181041,Male,42,Mall of Istanbul,Food & Beverage,5,26.15,Cash,130.75
03-08-2021,I171926,C155480,Male,52,Kanyon,Clothing,2,600.16,Credit Card,1200.32
14-06-2021,I171928,C187909,Female,32,Mall of Istanbul,Shoes,5,3000.85,Credit Card,15004.25
04-01-2022,I171932,C159918,Female,48,Metrocity,Clothing,1,300.08,Credit Card,300.08
05-05-2021,I171941,C202498,Male,23,Mall of Istanbul,Toys,4,143.36,Cash,573.44
07-01-2023,I171942,C972657,Female,33,Kanyon,Clothing,2,600.16,Credit Card,1200.32
19-07-2022,I171944,C290610,Female,35,Kanyon,Shoes,4,2400.68,Cash,9602.72
24-02-2021,I171951,C112725,Female,41,Istinye Park,Clothing,3,900.24,Credit Card,2700.7200000000003
20-07-2021,I171955,C292843,Female,44,Mall of Istanbul,Food & Beverage,2,10.46,Cash,20.92
13-02-2021,I171957,C224462,Female,50,Cevahir AVM,Technology,4,4200.0,Credit Card,16800.0
22-02-2022,I171960,C184621,Female,24,Metrocity,Cosmetics,5,203.3,Credit Card,1016.5
31-08-2022,I171962,C729758,Male,19,Metropol AVM,Toys,4,143.36,Cash,573.44
30-06-2022,I171964,C169583,Female,33,Istinye Park,Shoes,4,2400.68,Credit Card,9602.72
20-12-2022,I171967,C157304,Male,34,Kanyon,Clothing,3,900.24,Credit Card,2700.7200000000003
21-06-2021,I171980,C244754,Female,41,Kanyon,Clothing,1,300.08,Credit Card,300.08
30-11-2022,I171985,C705413,Male,46,Emaar Square Mall,Toys,4,143.36,Credit Card,573.44
29-11-2022,I171988,C319429,Female,35,Forum Istanbul,Cosmetics,2,81.32,Cash,162.64
19-09-2021,I171989,C290790,Male,42,Istinye Park,Clothing,1,300.08,Credit Card,300.08
23-10-2021,I171992,C134424,Male,33,Istinye Park,Shoes,3,1800.51,Cash,5401.53
09-03-2022,I171993,C871633,Female,69,Metropol AVM,Clothing,1,300.08,Credit Card,300.08
28-11-2021,I171995,C204786,Male,43,Mall of Istanbul,Books,4,60.6,Cash,242.4
18-06-2021,I172000,C211896,Female,19,Metropol AVM,Clothing,5,1500.4,Cash,7502.0
07-01-2023,I172003,C851827,Male,62,Kanyon,Food & Beverage,3,15.69,Cash,47.07
12-02-2022,I172004,C143262,Male,62,Metropol AVM,Clothing,2,600.16,Cash,1200.32
