invoice_date,invoice_no,customer_id,gender,age,shopping_mall,category,quantity,price,payment_method,Sales amount
27-12-2021,I276797,C140696,Female,46,Mall of Istanbul,Cosmetics,2,81.32,Debit Card,162.64
09-04-2021,I276798,C409974,Female,69,Zorlu Center,Cosmetics,1,40.66,Credit Card,40.66
07-11-2021,I276799,C271783,Male,47,Metrocity,Cosmetics,5,203.3,Cash,1016.5
16-12-2021,I276802,C897179,Female,55,Metrocity,Cosmetics,2,81.32,Debit Card,162.64
10-11-2022,I276805,C262080,Male,52,Mall of Istanbul,Clothing,2,600.16,Cash,1200.32
22-11-2021,I276807,C295505,Female,26,Kanyon,Clothing,5,1500.4,Cash,7502.0
23-02-2022,I276808,C176225,Female,54,Kanyon,Clothing,2,600.16,Credit Card,1200.32
27-01-2023,I276824,C188254,Female,28,Kanyon,Clothing,1,300.08,Cash,300.08
17-02-2022,I276825,C229859,Female,63,Kanyon,Clothing,3,900.24,Cash,2700.7200000000003
09-04-2022,I276827,C200467,Female,38,Kanyon,Cosmetics,5,203.3,Cash,1016.5
16-07-2022,I276831,C417302,Male,54,Mall of Istanbul,Cosmetics,3,121.98,Cash,365.94
01-01-2023,I276834,C213266,Female,65,Mall of Istanbul,Clothing,2,600.16,Cash,1200.32
28-01-2022,I276837,C248491,Female,34,Istinye Park,Cosmetics,4,162.64,Cash,650.56
20-02-2022,I276838,C311122,Female,54,Istinye Park,Food & Beverage,3,15.69,Credit Card,47.07
11-07-2021,I276849,C314777,Female,40,Mall of Istanbul,Cosmetics,5,203.3,Credit Card,1016.5
18-05-2021,I276852,C303138,Male,24,Metrocity,Books,3,45.45,Credit Card,136.35000000000002
21-07-2021,I276853,C166177,Male,22,Metrocity,Food & Beverage,3,15.69,Debit Card,47.07
01-06-2021,I276858,C160099,Female,44,Forum Istanbul,Food & Beverage,5,26.15,Credit Card,130.75
23-04-2021,I276859,C249760,Female,55,Kanyon,Souvenir,3,35.19,Cash,105.57
09-01-2021,I276871,C184286,Female,30,Mall of Istanbul,Cosmetics,4,162.64,Cash,650.56
27-10-2021,I276874,C333028,Female,25,Mall of Istanbul,Cosmetics,2,81.32,Cash,162.64
13-01-2023,I276876,C243228,Female,64,Viaport Outlet,Books,1,15.15,Cash,15.15
09-09-2022,I276881,C187669,Female,21,Viaport Outlet,Technology,4,4200.0,Cash,16800.0
01-04-2022,I276882,C546654,Male,49,Kanyon,Cosmetics,5,203.3,Cash,1016.5
29-10-2021,I276900,C276116,Female,22,Zorlu Center,Technology,5,5250.0,Credit Card,26250.0
22-03-2022,I276901,C319293,Female,58,Metrocity,Clothing,3,900.24,Credit Card,2700.7200000000003
11-05-2022,I276905,C228203,Male,25,Forum Istanbul,Cosmetics,5,203.3,Debit Card,1016.5
04-11-2022,I276906,C318682,Male,37,Mall of Istanbul,Souvenir,3,35.19,Credit Card,105.57
23-11-2021,I276907,C285684,Female,31,Istinye Park,Clothing,1,300.08,Cash,300.08
19-06-2021,I276911,C239637,Male,30,Istinye Park,Food & Beverage,5,26.15,Cash,130.75
08-03-2022,I276914,C159773,Female,40,Cevahir AVM,Books,1,15.15,Debit Card,15.15
10-11-2021,I276916,C854491,Female,59,Metropol AVM,Shoes,3,1800.51,Debit Card,5401.53
10-10-2022,I276917,C237658,Female,50,Forum Istanbul,Shoes,5,3000.85,Cash,15004.25
25-12-2021,I276919,C604821,Male,36,Zorlu Center,Cosmetics,5,203.3,Credit Card,1016.5
16-04-2021,I276925,C150601,Female,32,Forum Istanbul,Clothing,3,900.24,Debit Card,2700.7200000000003
11-12-2021,I276926,C139415,Female,69,Mall of Istanbul,Clothing,1,300.08,Credit Card,300.08
26-02-2022,I276929,C205933,Male,47,Kanyon,Clothing,3,900.24,Cash,2700.7200000000003
22-02-2022,I276930,C184788,Female,33,Istinye Park,Food & Beverage,5,26.15,Cash,130.75
13-01-2022,I276935,C312353,Female,30,Kanyon,Clothing,1,300.08,Cash,300.08
12-11-2022,I276938,C684203,Female,27,Metropol AVM,Books,5,75.75,Debit Card,378.75
20-08-2021,I276963,C122564,Female,40,Metrocity,Shoes,4,2400.68,Credit Card,9602.72
27-12-2021,I276971,C364516,Male,18,Kanyon,Shoes,1,600.17,Credit Card,600.17
18-06-2022,I276972,C219011,Female,31,Kanyon,Books,2,30.3,Credit Card,60.6
01-09-2021,I276974,C633760,Female,53,Metropol AVM,Toys,4,143.36,Cash,573.44
21-02-2021,I276976,C767828,Female,52,Forum Istanbul,Food & Beverage,1,5.23,Cash,5.23
17-01-2021,I276978,C175032,Male,25,Kanyon,Technology,2,2100.0,Cash,4200.0
24-03-2021,I276979,C289079,Male,37,Metrocity,Clothing,4,1200.32,Debit Card,4801.28
25-07-2022,I276980,C171080,Female,51,Metrocity,Clothing,3,900.24,Cash,2700.7200000000003
01-03-2022,I276985,C417440,Female,56,Metrocity,Shoes,5,3000.85,Credit Card,15004.25
15-03-2021,I276987,C203203,Female,25,Metrocity,Clothing,5,1500.4,Cash,7502.0
05-03-2021,I276989,C253346,Female,39,Metropol AVM,Technology,2,2100.0,Debit Card,4200.0
11-02-2021,I276993,C295755,Male,42,Istinye Park,Cosmetics,1,40.66,Credit Card,40.66
11-10-2021,I276999,C231141,Male,61,Emaar Square Mall,Shoes,2,1200.34,Cash,2400.68
19-10-2021,I277000,C223406,Female,56,Mall of Istanbul,Clothing,3,900.24,Cash,2700.7200000000003
03-02-2022,I277009,C296403,Male,39,Metropol AVM,Toys,1,35.84,Credit Card,35.84
12-09-2021,I277012,C206063,Female,54,Mall of Istanbul,Souvenir,4,46.92,Cash,187.68
09-02-2022,I277013,C205525,Male,38,Mall of Istanbul,Toys,4,143.36,Cash,573.44
04-03-2021,I277014,C319155,Female,69,Metrocity,Clothing,4,1200.32,Cash,4801.28
01-02-2023,I277015,C679677,Female,58,Mall of Istanbul,Food & Beverage,2,10.46,Debit Card,20.92
24-05-2022,I277018,C304807,Female,39,Forum Istanbul,Technology,4,4200.0,Credit Card,16800.0
28-02-2021,I277024,C137556,Female,38,Kanyon,Clothing,1,300.08,Debit Card,300.08
07-03-2022,I277025,C175281,Female,32,Kanyon,Toys,3,107.52,Credit Card,322.56
26-04-2022,I277031,C324064,Female,37,Mall of Istanbul,Souvenir,2,23.46,Debit Card,46.92
01-09-2021,I277034,C274312,Male,25,Istinye Park,Clothing,4,1200.32,Cash,4801.28
21-11-2021,I277036,C639501,Male,38,Mall of Istanbul,Toys,4,143.36,Credit Card,573.44
13-11-2022,I277039,C261297,Female,37,Metropol AVM,Food & Beverage,4,20.92,Cash,83.68
07-02-2023,I277042,C317628,Female,49,Kanyon,Clothing,1,300.08,Credit Card,300.08
05-08-2022,I277051,C605454,Male,65,Istinye Park,Clothing,3,900.24,Cash,2700.7200000000003
23-12-2022,I277056,C318352,Male,57,Mall of Istanbul,Clothing,4,1200.32,Cash,4801.28
25-07-2021,I277058,C270460,Male,68,Kanyon,Toys,3,107.52,Credit Card,322.56
28-07-2022,I277061,C336758,Female,39,Mall of Istanbul,Clothing,4,1200.32,Cash,4801.28
12-12-2021,I277062,C648321,Male,46,Mall of Istanbul,Clothing,1,300.08,Cash,300.08
20-06-2021,I277066,C272154,Female,21,Emaar Square Mall,Clothing,5,1500.4,Cash,7502.0
12-08-2022,I277073,C107166,Female,68,Kanyon,Clothing,4,1200.32,Credit Card,4801.28
26-01-2022,I277078,C233298,Male,62,Mall of Istanbul,Toys,4,143.36,Credit Card,573.44
29-07-2022,I277084,C229762,Female,63,Kanyon,Cosmetics,3,121.98,Credit Card,365.94
09-01-2022,I277089,C242623,Female,41,Zorlu Center,Food & Beverage,2,10.46,Cash,20.92
03-03-2023,I277091,C708809,Male,43,Kanyon,Shoes,5,3000.85,Credit Card,15004.25
14-04-2021,I277094,C877669,Female,62,Mall of Istanbul,Food & Beverage,2,10.46,Cash,20.92
25-01-2021,I277098,C678066,Male,67,Mall of Istanbul,Toys,5,179.2,Debit Card,896.0
10-01-2022,I277101,C279338,Female,63,Metrocity,Souvenir,3,35.19,Cash,105.57
01-10-2022,I277105,C288448,Female,61,Istinye Park,Shoes,2,1200.34,Cash,2400.68
11-09-2022,I277106,C783010,Female,37,Istinye Park,Food & Beverage,1,5.23,Debit Card,5.23
11-12-2022,I277107,C824174,Male,42,Kanyon,Food & Beverage,2,10.46,Debit Card,20.92
06-08-2022,I277109,C144431,Male,61,Forum Istanbul,Shoes,2,1200.34,Cash,2400.68
27-07-2022,I277113,C158665,Female,47,Metropol AVM,Clothing,1,300.08,Debit Card,300.08
02-05-2022,I277116,C156896,Female,28,Mall of Istanbul,Food & Beverage,4,20.92,Debit Card,83.68
12-02-2022,I277117,C225779,Female,19,Emaar Square Mall,Cosmetics,5,203.3,Cash,1016.5
10-02-2022,I277125,C393682,Female,66,Emaar Square Mall,Toys,4,143.36,Cash,573.44
07-03-2021,I277147,C662543,Female,36,Kanyon,Clothing,1,300.08,Cash,300.08
08-03-2022,I277150,C128659,Male,31,Metrocity,Clothing,5,1500.4,Cash,7502.0
28-03-2022,I277151,C264137,Male,42,Mall of Istanbul,Food & Beverage,2,10.46,Cash,20.92
20-01-2022,I277153,C128376,Male,48,Kanyon,Shoes,1,600.17,Cash,600.17
01-07-2021,I277155,C231992,Male,29,Metrocity,Cosmetics,5,203.3,Credit Card,1016.5
01-12-2021,I277158,C224907,Female,35,Kanyon,Shoes,2,1200.34,Cash,2400.68
03-04-2022,I277166,C856558,Male,27,Forum Istanbul,Clothing,3,900.24,Cash,2700.7200000000003
15-09-2021,I277168,C187723,Female,48,Metrocity,Cosmetics,2,81.32,Credit Card,162.64
24-09-2022,I277171,C284601,Female,28,Forum Istanbul,Technology,4,4200.0,Cash,16800.0
02-03-2023,I277175,C212042,Male,19,Viaport Outlet,Souvenir,2,23.46,Debit Card,46.92
12-02-2022,I277177,C703970,Female,40,Mall of Istanbul,Food & Beverage,3,15.69,Credit Card,47.07
21-03-2022,I277178,C984007,Female,19,Metrocity,Clothing,5,1500.4,Credit Card,7502.0
27-03-2022,I277179,C177292,Female,29,Zorlu Center,Clothing,4,1200.32,Cash,4801.28
28-02-2021,I277180,C321403,Male,55,Cevahir AVM,Clothing,3,900.24,Cash,2700.7200000000003
07-02-2021,I277186,C334187,Male,20,Viaport Outlet,Clothing,5,1500.4,Credit Card,7502.0
03-09-2021,I277188,C108055,Female,31,Emaar Square Mall,Shoes,4,2400.68,Cash,9602.72
18-02-2023,I277190,C257487,Female,69,Mall of Istanbul,Clothing,1,300.08,Cash,300.08
04-02-2021,I277192,C974025,Male,53,Metropol AVM,Shoes,2,1200.34,Cash,2400.68
21-05-2021,I277193,C728760,Male,33,Metropol AVM,Cosmetics,5,203.3,Debit Card,1016.5
30-01-2021,I277194,C207954,Female,67,Metrocity,Souvenir,4,46.92,Debit Card,187.68
15-06-2021,I277198,C527113,Female,40,Kanyon,Toys,2,71.68,Cash,143.36
03-10-2021,I277201,C541501,Female,67,Kanyon,Shoes,5,3000.85,Cash,15004.25
18-04-2022,I277202,C338562,Female,23,Metrocity,Clothing,3,900.24,Credit Card,2700.7200000000003
10-04-2022,I277203,C488108,Female,29,Istinye Park,Clothing,3,900.24,Credit Card,2700.7200000000003
23-01-2023,I277204,C363965,Female,59,Kanyon,Cosmetics,1,40.66,Cash,40.66
14-07-2021,I277206,C196220,Male,37,Mall of Istanbul,Cosmetics,3,121.98,Credit Card,365.94
30-11-2021,I277208,C248719,Male,52,Mall of Istanbul,Food & Beverage,5,26.15,Cash,130.75
04-08-2022,I277209,C273166,Male,36,Metrocity,Shoes,4,2400.68,Credit Card,9602.72
17-09-2021,I277213,C995931,Female,43,Mall of Istanbul,Food & Beverage,4,20.92,Debit Card,83.68
24-10-2021,I277216,C128188,Male,33,Forum Istanbul,Toys,3,107.52,Cash,322.56
26-03-2021,I277221,C279455,Female,62,Mall of Istanbul,Shoes,1,600.17,Credit Card,600.17
25-02-2021,I277227,C274035,Female,67,Metropol AVM,Food & Beverage,4,20.92,Debit Card,83.68
08-03-2022,I277232,C231470,Female,28,Mall of Istanbul,Clothing,1,300.08,Debit Card,300.08
10-02-2021,I277234,C479641,Female,65,Metrocity,Cosmetics,2,81.32,Debit Card,162.64
02-03-2023,I277235,C169507,Female,52,Kanyon,Cosmetics,2,81.32,Credit Card,162.64
22-04-2022,I277240,C292985,Male,32,Metropol AVM,Clothing,5,1500.4,Cash,7502.0
28-02-2022,I277241,C196101,Female,34,Metrocity,Shoes,4,2400.68,Cash,9602.72
01-02-2021,I277242,C580456,Female,41,Istinye Park,Toys,2,71.68,Cash,143.36
22-09-2021,I277243,C304361,Female,63,Emaar Square Mall,Cosmetics,4,162.64,Cash,650.56
02-08-2021,I277250,C850467,Female,52,Metrocity,Clothing,1,300.08,Debit Card,300.08
07-05-2022,I277258,C206029,Female,52,Metrocity,Books,1,15.15,Cash,15.15
22-02-2021,I277261,C816799,Female,63,Cevahir AVM,Cosmetics,4,162.64,Cash,650.56
05-07-2022,I277264,C394159,Female,56,Forum Istanbul,Shoes,3,1800.51,Credit Card,5401.53
19-03-2021,I277272,C287523,Male,31,Istinye Park,Food & Beverage,1,5.23,Credit Card,5.23
07-05-2022,I277275,C228918,Female,62,Metrocity,Food & Beverage,1,5.23,Credit Card,5.23
15-09-2022,I277277,C180761,Female,24,Metrocity,Technology,2,2100.0,Debit Card,4200.0
21-12-2021,I277279,C106585,Female,56,Kanyon,Clothing,5,1500.4,Credit Card,7502.0
27-11-2022,I277286,C546646,Male,62,Mall of Istanbul,Clothing,3,900.24,Credit Card,2700.7200000000003
21-12-2021,I277287,C229526,Male,69,Metrocity,Clothing,4,1200.32,Credit Card,4801.28
28-01-2021,I277292,C826796,Male,39,Mall of Istanbul,Food & Beverage,1,5.23,Cash,5.23
03-02-2023,I277299,C336700,Male,19,Kanyon,Clothing,4,1200.32,Debit Card,4801.28
30-01-2023,I277300,C136438,Male,36,Mall of Istanbul,Food & Beverage,5,26.15,Cash,130.75
26-07-2022,I277303,C112778,Male,52,Kanyon,Cosmetics,5,203.3,Cash,1016.5
17-12-2021,I277304,C921249,Male,41,Istinye Park,Shoes,2,1200.34,Debit Card,2400.68
02-09-2022,I277307,C257802,Female,67,Kanyon,Food & Beverage,4,20.92,Cash,83.68
05-11-2022,I277311,C210938,Female,38,Kanyon,Toys,5,179.2,Credit Card,896.0
09-03-2021,I277319,C298285,Female,27,Emaar Square Mall,Shoes,1,600.17,Cash,600.17
26-08-2022,I277323,C230462,Male,26,Kanyon,Cosmetics,3,121.98,Credit Card,365.94
02-09-2021,I277325,C211024,Female,59,Metropol AVM,Food & Beverage,4,20.92,Debit Card,83.68
08-07-2022,I277327,C249355,Female,61,Istinye Park,Technology,5,5250.0,Cash,26250.0
11-03-2022,I277330,C187062,Female,26,Mall of Istanbul,Cosmetics,4,162.64,Cash,650.56
22-02-2021,I277331,C219993,Female,65,Mall of Istanbul,Cosmetics,4,162.64,Debit Card,650.56
07-07-2021,I277340,C252174,Female,27,Forum Istanbul,Clothing,3,900.24,Debit Card,2700.7200000000003
15-02-2022,I277343,C466496,Female,32,Kanyon,Clothing,5,1500.4,Cash,7502.0
10-09-2021,I277345,C307232,Female,45,Emaar Square Mall,Cosmetics,4,162.64,Debit Card,650.56
04-10-2021,I277346,C237942,Female,47,Viaport Outlet,Souvenir,3,35.19,Credit Card,105.57
06-10-2021,I277348,C133426,Female,37,Metrocity,Toys,1,35.84,Debit Card,35.84
29-08-2022,I277349,C661294,Female,25,Emaar Square Mall,Food & Beverage,1,5.23,Cash,5.23
06-03-2023,I277350,C247045,Male,46,Forum Istanbul,Food & Beverage,3,15.69,Debit Card,47.07
28-12-2021,I277351,C826950,Female,40,Mall of Istanbul,Clothing,2,600.16,Cash,1200.32
22-11-2021,I277352,C281136,Male,62,Metropol AVM,Souvenir,2,23.46,Cash,46.92
07-12-2021,I277357,C196401,Male,52,Metrocity,Clothing,4,1200.32,Debit Card,4801.28
11-03-2022,I277361,C272889,Male,53,Forum Istanbul,Toys,1,35.84,Credit Card,35.84
25-07-2021,I277367,C317533,Female,25,Metropol AVM,Cosmetics,1,40.66,Debit Card,40.66
22-11-2022,I277368,C114312,Female,32,Metropol AVM,Food & Beverage,1,5.23,Cash,5.23
14-01-2021,I277369,C661446,Male,34,Mall of Istanbul,Clothing,1,300.08,Debit Card,300.08
22-01-2021,I277373,C635638,Female,26,Metrocity,Souvenir,2,23.46,Cash,46.92
21-01-2023,I277374,C244427,Female,18,Mall of Istanbul,Cosmetics,4,162.64,Cash,650.56
26-09-2021,I277376,C330837,Female,23,Kanyon,Food & Beverage,4,20.92,Cash,83.68
27-07-2021,I277378,C227010,Female,65,Kanyon,Cosmetics,5,203.3,Debit Card,1016.5
15-11-2022,I277379,C141971,Male,37,Mall of Istanbul,Clothing,5,1500.4,Cash,7502.0
24-03-2021,I277381,C286252,Female,58,Mall of Istanbul,Clothing,5,1500.4,Cash,7502.0
06-01-2021,I277385,C828236,Female,37,Kanyon,Clothing,3,900.24,Credit Card,2700.7200000000003
28-10-2022,I277386,C322683,Female,53,Metrocity,Clothing,5,1500.4,Cash,7502.0
14-11-2022,I277391,C334071,Male,59,Kanyon,Toys,2,71.68,Cash,143.36
11-05-2021,I277393,C548225,Male,28,Mall of Istanbul,Clothing,3,900.24,Cash,2700.7200000000003
14-07-2021,I277395,C112617,Female,31,Istinye Park,Clothing,1,300.08,Cash,300.08
15-12-2022,I277396,C232146,Female,66,Kanyon,Cosmetics,2,81.32,Cash,162.64
08-10-2021,I277401,C251187,Female,27,Forum Istanbul,Cosmetics,2,81.32,Credit Card,162.64
03-03-2023,I277403,C139579,Male,33,Metrocity,Cosmetics,2,81.32,Credit Card,162.64
25-09-2022,I277406,C313158,Female,35,Istinye Park,Shoes,5,3000.85,Cash,15004.25
13-06-2022,I277408,C233260,Female,39,Mall of Istanbul,Books,2,30.3,Cash,60.6
03-10-2022,I277414,C300872,Female,38,Kanyon,Clothing,5,1500.4,Cash,7502.0
21-02-2023,I277415,C157532,Female,21,Metrocity,Shoes,3,1800.51,Credit Card,5401.53
18-03-2021,I277417,C188170,Male,50,Zorlu Center,Food & Beverage,4,20.92,Debit Card,83.68
14-02-2022,I277420,C278899,Female,59,Forum Istanbul,Clothing,3,900.24,Debit Card,2700.7200000000003
23-10-2021,I277424,C317330,Male,40,Mall of Istanbul,Food & Beverage,5,26.15,Cash,130.75
25-02-2021,I277426,C325102,Female,64,Istinye Park,Clothing,3,900.24,Cash,2700.7200000000003
23-09-2021,I277427,C636731,Female,38,Kanyon,Shoes,4,2400.68,Credit Card,9602.72
24-04-2021,I277428,C266972,Male,48,Mall of Istanbul,Clothing,1,300.08,Debit Card,300.08
31-01-2023,I277432,C214334,Male,44,Mall of Istanbul,Food & Beverage,1,5.23,Cash,5.23
02-11-2022,I277436,C167784,Male,33,Viaport Outlet,Cosmetics,4,162.64,Cash,650.56
16-08-2022,I277437,C111970,Female,31,Metropol AVM,Food & Beverage,2,10.46,Cash,20.92
03-04-2022,I277455,C715222,Female,63,Kanyon,Technology,5,5250.0,Cash,26250.0
21-11-2021,I277457,C135037,Male,54,Mall of Istanbul,Food & Beverage,4,20.92,Debit Card,83.68
02-05-2021,I277458,C132322,Female,18,Kanyon,Food & Beverage,1,5.23,Cash,5.23
22-09-2021,I277462,C709370,Male,33,Metrocity,Clothing,2,600.16,Cash,1200.32
18-10-2022,I277465,C219491,Male,50,Metropol AVM,Clothing,5,1500.4,Cash,7502.0
08-08-2021,I277467,C225191,Male,46,Forum Istanbul,Food & Beverage,3,15.69,Cash,47.07
12-02-2021,I277469,C313103,Female,27,Kanyon,Clothing,5,1500.4,Cash,7502.0
22-01-2021,I277473,C242819,Male,54,Kanyon,Technology,5,5250.0,Cash,26250.0
31-05-2021,I277475,C454284,Female,23,Mall of Istanbul,Clothing,3,900.24,Cash,2700.7200000000003
10-07-2021,I277476,C914795,Female,40,Metropol AVM,Clothing,1,300.08,Credit Card,300.08
20-05-2021,I277481,C681427,Female,37,Zorlu Center,Technology,4,4200.0,Cash,16800.0
18-11-2022,I277484,C718652,Female,54,Mall of Istanbul,Clothing,5,1500.4,Cash,7502.0
21-06-2022,I277487,C304594,Female,36,Mall of Istanbul,Clothing,2,600.16,Cash,1200.32
03-05-2021,I277491,C172677,Female,50,Forum Istanbul,Toys,1,35.84,Cash,35.84
06-03-2022,I277502,C634710,Female,46,Istinye Park,Clothing,3,900.24,Credit Card,2700.7200000000003
29-10-2022,I277505,C666687,Female,38,Metropol AVM,Clothing,3,900.24,Debit Card,2700.7200000000003
20-02-2023,I277507,C297003,Female,39,Metrocity,Food & Beverage,5,26.15,Credit Card,130.75
21-09-2022,I277511,C307730,Male,61,Mall of Istanbul,Cosmetics,2,81.32,Debit Card,162.64
03-06-2021,I277513,C954526,Female,45,Forum Istanbul,Shoes,4,2400.68,Cash,9602.72
28-06-2021,I277517,C312810,Male,68,Istinye Park,Souvenir,5,58.65,Cash,293.25
18-08-2021,I277523,C249698,Female,38,Forum Istanbul,Clothing,1,300.08,Cash,300.08
13-05-2022,I277527,C106054,Male,34,Metrocity,Food & Beverage,5,26.15,Credit Card,130.75
02-06-2022,I277528,C269117,Female,36,Mall of Istanbul,Technology,3,3150.0,Cash,9450.0
04-05-2021,I277531,C321987,Female,56,Metropol AVM,Cosmetics,5,203.3,Cash,1016.5
27-11-2021,I277536,C326709,Female,46,Forum Istanbul,Cosmetics,5,203.3,Cash,1016.5
04-08-2021,I277550,C713570,Female,22,Istinye Park,Clothing,2,600.16,Cash,1200.32
12-09-2022,I277552,C189032,Female,52,Mall of Istanbul,Clothing,4,1200.32,Cash,4801.28
20-09-2021,I277556,C626505,Female,61,Metrocity,Clothing,3,900.24,Cash,2700.7200000000003
15-11-2022,I277557,C938881,Male,36,Kanyon,Technology,2,2100.0,Cash,4200.0
10-01-2021,I277559,C471505,Male,46,Viaport Outlet,Clothing,1,300.08,Debit Card,300.08
20-12-2021,I277560,C273114,Female,26,Metropol AVM,Shoes,5,3000.85,Cash,15004.25
01-06-2021,I277561,C530789,Female,18,Metrocity,Clothing,1,300.08,Cash,300.08
28-02-2021,I277562,C734680,Male,43,Metrocity,Food & Beverage,3,15.69,Cash,47.07
25-06-2022,I277563,C242101,Female,51,Metrocity,Cosmetics,3,121.98,Credit Card,365.94
11-02-2021,I277571,C500333,Female,36,Kanyon,Technology,4,4200.0,Debit Card,16800.0
11-10-2022,I277577,C282740,Female,54,Kanyon,Shoes,5,3000.85,Debit Card,15004.25
02-06-2021,I277580,C193741,Female,51,Metrocity,Clothing,2,600.16,Credit Card,1200.32
03-08-2022,I277581,C772919,Male,32,Viaport Outlet,Toys,5,179.2,Credit Card,896.0
29-11-2021,I277583,C309441,Male,58,Viaport Outlet,Clothing,5,1500.4,Cash,7502.0
09-04-2022,I277584,C277071,Male,35,Kanyon,Clothing,3,900.24,Cash,2700.7200000000003
16-08-2022,I277589,C294837,Female,55,Metrocity,Clothing,1,300.08,Cash,300.08
15-09-2022,I277591,C376961,Male,27,Kanyon,Clothing,1,300.08,Cash,300.08
14-10-2022,I277601,C216830,Female,40,Metropol AVM,Souvenir,1,11.73,Credit Card,11.73
13-05-2022,I277603,C289150,Female,35,Forum Istanbul,Toys,3,107.52,Debit Card,322.56
13-02-2021,I277604,C271676,Male,41,Metrocity,Clothing,1,300.08,Cash,300.08
29-09-2021,I277606,C294577,Male,65,Kanyon,Clothing,1,300.08,Credit Card,300.08
05-01-2021,I277607,C212374,Male,57,Zorlu Center,Food & Beverage,1,5.23,Credit Card,5.23
08-02-2021,I277609,C230122,Male,51,Viaport Outlet,Shoes,5,3000.85,Cash,15004.25
28-04-2022,I277611,C229456,Female,51,Cevahir AVM,Clothing,2,600.16,Cash,1200.32
09-06-2022,I277614,C314449,Female,23,Metropol AVM,Toys,2,71.68,Cash,143.36
26-05-2022,I277625,C265469,Female,56,Metropol AVM,Cosmetics,3,121.98,Credit Card,365.94
07-01-2021,I277632,C946791,Female,28,Metropol AVM,Clothing,1,300.08,Cash,300.08
02-02-2021,I277634,C784674,Male,66,Metrocity,Food & Beverage,2,10.46,Cash,20.92
08-06-2022,I277635,C150912,Female,46,Kanyon,Toys,5,179.2,Cash,896.0
21-10-2021,I277643,C904594,Female,42,Mall of Istanbul,Clothing,2,600.16,Debit Card,1200.32
11-08-2022,I277645,C147715,Male,47,Mall of Istanbul,Clothing,4,1200.32,Credit Card,4801.28
05-03-2022,I277648,C199886,Female,28,Metrocity,Cosmetics,4,162.64,Cash,650.56
15-04-2022,I277650,C615024,Female,47,Metrocity,Shoes,3,1800.51,Debit Card,5401.53
03-11-2022,I277651,C285118,Female,45,Emaar Square Mall,Toys,5,179.2,Credit Card,896.0
05-04-2022,I277652,C172551,Male,22,Mall of Istanbul,Cosmetics,4,162.64,Cash,650.56
08-02-2022,I277653,C146771,Male,37,Mall of Istanbul,Souvenir,3,35.19,Credit Card,105.57
30-01-2021,I277655,C107827,Male,63,Cevahir AVM,Clothing,2,600.16,Credit Card,1200.32
22-11-2021,I277658,C625757,Female,69,Kanyon,Books,1,15.15,Credit Card,15.15
06-03-2022,I277659,C101217,Female,41,Viaport Outlet,Food & Beverage,2,10.46,Credit Card,20.92
22-06-2022,I277660,C191290,Male,53,Mall of Istanbul,Cosmetics,2,81.32,Credit Card,162.64
28-11-2022,I277663,C337761,Female,57,Istinye Park,Clothing,5,1500.4,Credit Card,7502.0
15-11-2022,I277667,C317413,Female,20,Zorlu Center,Clothing,5,1500.4,Credit Card,7502.0
30-08-2021,I277668,C327549,Male,63,Metrocity,Clothing,3,900.24,Cash,2700.7200000000003
06-02-2021,I277676,C544863,Female,21,Emaar Square Mall,Shoes,4,2400.68,Debit Card,9602.72
11-06-2021,I277681,C829430,Male,63,Istinye Park,Shoes,3,1800.51,Debit Card,5401.53
15-09-2021,I277682,C264235,Female,36,Zorlu Center,Shoes,3,1800.51,Credit Card,5401.53
02-08-2021,I277686,C290723,Male,33,Kanyon,Clothing,4,1200.32,Cash,4801.28
22-05-2021,I277694,C260490,Male,52,Kanyon,Souvenir,1,11.73,Cash,11.73
03-10-2021,I277697,C107988,Female,68,Viaport Outlet,Souvenir,4,46.92,Debit Card,187.68
13-03-2022,I277698,C225915,Male,30,Mall of Istanbul,Clothing,1,300.08,Cash,300.08
21-03-2021,I277705,C141355,Male,35,Mall of Istanbul,Clothing,1,300.08,Cash,300.08
24-08-2021,I277706,C308576,Female,39,Viaport Outlet,Clothing,5,1500.4,Cash,7502.0
08-06-2021,I277709,C784303,Female,19,Mall of Istanbul,Clothing,2,600.16,Debit Card,1200.32
24-01-2021,I277711,C835638,Male,61,Zorlu Center,Clothing,4,1200.32,Credit Card,4801.28
21-05-2022,I277713,C458494,Male,58,Kanyon,Toys,3,107.52,Credit Card,322.56
20-11-2021,I277716,C179503,Female,55,Kanyon,Toys,5,179.2,Credit Card,896.0
16-07-2022,I277718,C481301,Female,37,Metropol AVM,Books,5,75.75,Credit Card,378.75
07-04-2022,I277719,C273024,Female,34,Kanyon,Clothing,3,900.24,Cash,2700.7200000000003
26-04-2022,I277729,C122853,Female,20,Cevahir AVM,Clothing,4,1200.32,Cash,4801.28
27-05-2021,I277736,C477854,Female,25,Zorlu Center,Cosmetics,5,203.3,Cash,1016.5
13-04-2021,I277739,C251257,Male,48,Zorlu Center,Clothing,1,300.08,Cash,300.08
30-07-2021,I277740,C131122,Female,65,Mall of Istanbul,Cosmetics,4,162.64,Cash,650.56
30-05-2022,I277743,C189306,Female,24,Viaport Outlet,Food & Beverage,4,20.92,Credit Card,83.68
21-08-2021,I277750,C798958,Male,40,Emaar Square Mall,Toys,2,71.68,Cash,143.36
