invoice_date,invoice_no,customer_id,gender,age,shopping_mall,category,quantity,price,payment_method,Sales amount
18-09-2022,I649394,C496288,Male,65,Cevahir AVM,Toys,3,107.52,Credit Card,322.56
23-01-2022,I649410,C316862,Female,30,Metrocity,Toys,2,71.68,Debit Card,143.36
10-07-2021,I649421,C172010,Female,38,Viaport Outlet,Technology,3,3150.0,Credit Card,9450.0
30-04-2021,I649471,C177536,Female,49,Metropol AVM,Books,5,75.75,Cash,378.75
24-11-2021,I649503,C413244,Male,68,Metrocity,Clothing,1,300.08,Credit Card,300.08
10-01-2023,I649523,C165968,Female,68,Viaport Outlet,Clothing,3,900.24,Credit Card,2700.7200000000003
07-05-2022,I649539,C191849,Female,52,Istinye Park,Toys,1,35.84,Cash,35.84
02-08-2021,I649554,C156360,Female,63,Kanyon,Toys,3,107.52,Debit Card,322.56
30-03-2022,I649578,C289949,Female,49,Emaar Square Mall,Clothing,2,600.16,Credit Card,1200.32
29-05-2021,I649581,C110087,Female,25,Cevahir AVM,Technology,2,2100.0,Cash,4200.0
27-03-2021,I649606,C212675,Female,32,Kanyon,Food & Beverage,1,5.23,Debit Card,5.23
27-02-2023,I649638,C262683,Male,43,Cevahir AVM,Clothing,4,1200.32,Debit Card,4801.28
28-04-2021,I649669,C327794,Male,52,Viaport Outlet,Clothing,4,1200.32,Debit Card,4801.28
05-11-2021,I649674,C126936,Male,60,Kanyon,Cosmetics,1,40.66,Debit Card,40.66
26-05-2022,I649687,C103508,Female,34,Viaport Outlet,Technology,3,3150.0,Credit Card,9450.0
17-07-2021,I649696,C191247,Male,50,Kanyon,Souvenir,5,58.65,Debit Card,293.25
31-12-2022,I649709,C182425,Male,45,Mall of Istanbul,Cosmetics,5,203.3,Credit Card,1016.5
25-01-2021,I649713,C724295,Male,67,Mall of Istanbul,Shoes,4,2400.68,Credit Card,9602.72
14-08-2021,I649728,C746521,Female,38,Emaar Square Mall,Clothing,1,300.08,Credit Card,300.08
21-01-2022,I649806,C571275,Male,26,Mall of Istanbul,Clothing,2,600.16,Cash,1200.32
31-01-2023,I649811,C170200,Female,38,Forum Istanbul,Books,2,30.3,Credit Card,60.6
06-11-2022,I649850,C718951,Female,30,Metrocity,Food & Beverage,5,26.15,Cash,130.75
05-04-2021,I649892,C210079,Male,53,Istinye Park,Clothing,3,900.24,Debit Card,2700.7200000000003
07-07-2022,I649990,C317480,Female,55,Istinye Park,Clothing,4,1200.32,Cash,4801.28
17-01-2022,I650004,C142633,Female,42,Mall of Istanbul,Clothing,1,300.08,Cash,300.08
22-12-2022,I650024,C216920,Female,68,Viaport Outlet,Toys,2,71.68,Credit Card,143.36
01-08-2021,I650040,C336087,Female,68,Metrocity,Clothing,4,1200.32,Credit Card,4801.28
12-08-2021,I650074,C118981,Female,45,Metrocity,Food & Beverage,5,26.15,Cash,130.75
15-08-2021,I650083,C380769,Female,67,Metropol AVM,Technology,5,5250.0,Credit Card,26250.0
07-01-2021,I650086,C177403,Female,33,Istinye Park,Food & Beverage,1,5.23,Credit Card,5.23
30-12-2021,I650095,C232030,Male,27,Viaport Outlet,Clothing,1,300.08,Debit Card,300.08
09-07-2022,I650106,C319817,Female,43,Mall of Istanbul,Technology,5,5250.0,Credit Card,26250.0
15-09-2022,I650107,C292007,Female,52,Istinye Park,Toys,4,143.36,Cash,573.44
13-02-2022,I650172,C316711,Female,20,Mall of Istanbul,Clothing,3,900.24,Cash,2700.7200000000003
03-09-2022,I650179,C324400,Male,67,Kanyon,Clothing,1,300.08,Credit Card,300.08
17-10-2022,I650190,C191650,Female,57,Kanyon,Technology,5,5250.0,Debit Card,26250.0
08-05-2021,I650256,C713279,Female,59,Kanyon,Shoes,4,2400.68,Cash,9602.72
19-11-2022,I650273,C450762,Male,48,Istinye Park,Technology,1,1050.0,Debit Card,1050.0
22-08-2022,I650320,C902681,Female,38,Istinye Park,Cosmetics,2,81.32,Cash,162.64
22-04-2022,I650330,C613286,Male,32,Forum Istanbul,Toys,4,143.36,Credit Card,573.44
09-02-2023,I650374,C252833,Female,58,Istinye Park,Clothing,4,1200.32,Debit Card,4801.28
28-03-2022,I650396,C724461,Female,56,Forum Istanbul,Food & Beverage,4,20.92,Cash,83.68
20-05-2022,I650421,C176830,Female,65,Mall of Istanbul,Food & Beverage,2,10.46,Credit Card,20.92
16-01-2021,I650439,C188920,Female,22,Zorlu Center,Clothing,1,300.08,Debit Card,300.08
26-04-2022,I650543,C730976,Male,68,Kanyon,Technology,2,2100.0,Cash,4200.0
14-02-2023,I650552,C605655,Male,54,Mall of Istanbul,Cosmetics,3,121.98,Debit Card,365.94
11-06-2021,I650563,C283975,Male,28,Mall of Istanbul,Clothing,3,900.24,Debit Card,2700.7200000000003
16-01-2022,I650583,C293780,Male,30,Kanyon,Toys,3,107.52,Credit Card,322.56
21-05-2022,I650592,C785498,Female,31,Kanyon,Food & Beverage,4,20.92,Credit Card,83.68
03-09-2022,I650642,C965554,Male,24,Istinye Park,Books,4,60.6,Credit Card,242.4
16-04-2022,I650676,C293404,Male,32,Forum Istanbul,Clothing,5,1500.4,Debit Card,7502.0
26-01-2023,I650708,C125402,Female,42,Cevahir AVM,Food & Beverage,1,5.23,Debit Card,5.23
04-04-2021,I650728,C104925,Female,23,Viaport Outlet,Shoes,2,1200.34,Debit Card,2400.68
12-01-2023,I650795,C194569,Female,31,Istinye Park,Toys,5,179.2,Cash,896.0
28-12-2022,I650801,C145242,Female,63,Kanyon,Food & Beverage,2,10.46,Debit Card,20.92
16-05-2022,I650862,C129762,Female,42,Kanyon,Toys,5,179.2,Cash,896.0
13-03-2021,I650904,C940476,Female,21,Zorlu Center,Clothing,2,600.16,Credit Card,1200.32
09-01-2023,I650909,C285106,Female,48,Kanyon,Souvenir,5,58.65,Credit Card,293.25
05-06-2022,I650922,C909914,Male,64,Cevahir AVM,Books,2,30.3,Credit Card,60.6
10-04-2022,I650927,C221430,Female,40,Kanyon,Clothing,1,300.08,Cash,300.08
24-06-2021,I650930,C184001,Female,47,Istinye Park,Food & Beverage,2,10.46,Debit Card,20.92
04-11-2022,I650944,C271893,Male,59,Kanyon,Clothing,4,1200.32,Cash,4801.28
25-02-2021,I650953,C448943,Male,48,Metropol AVM,Clothing,4,1200.32,Credit Card,4801.28
25-06-2021,I651033,C321664,Female,54,Mall of Istanbul,Toys,3,107.52,Credit Card,322.56
03-07-2021,I651104,C176549,Male,46,Metrocity,Cosmetics,4,162.64,Credit Card,650.56
14-12-2021,I651105,C937123,Female,68,Mall of Istanbul,Food & Beverage,1,5.23,Cash,5.23
09-01-2022,I651120,C190247,Male,36,Metrocity,Technology,4,4200.0,Credit Card,16800.0
26-05-2022,I651132,C751214,Male,54,Mall of Istanbul,Food & Beverage,2,10.46,Cash,20.92
07-03-2021,I651134,C249964,Male,53,Istinye Park,Clothing,2,600.16,Cash,1200.32
13-08-2021,I651146,C213426,Male,35,Kanyon,Clothing,2,600.16,Debit Card,1200.32
16-07-2022,I651154,C217565,Female,43,Forum Istanbul,Books,3,45.45,Cash,136.35000000000002
02-02-2022,I651176,C437895,Female,29,Istinye Park,Clothing,3,900.24,Cash,2700.7200000000003
03-02-2021,I651177,C256119,Female,30,Zorlu Center,Food & Beverage,3,15.69,Cash,47.07
24-02-2022,I651194,C252545,Male,39,Kanyon,Cosmetics,5,203.3,Cash,1016.5
07-09-2021,I651209,C408144,Female,22,Mall of Istanbul,Souvenir,3,35.19,Debit Card,105.57
31-10-2022,I651212,C222678,Female,44,Metrocity,Cosmetics,2,81.32,Cash,162.64
05-02-2023,I651238,C810298,Male,34,Metropol AVM,Shoes,2,1200.34,Cash,2400.68
11-10-2022,I651247,C191417,Female,48,Metrocity,Food & Beverage,2,10.46,Cash,20.92
04-02-2023,I651271,C224160,Female,58,Kanyon,Clothing,4,1200.32,Credit Card,4801.28
09-05-2022,I651305,C432617,Male,65,Mall of Istanbul,Cosmetics,1,40.66,Credit Card,40.66
03-11-2022,I651307,C156683,Female,39,Kanyon,Clothing,3,900.24,Credit Card,2700.7200000000003
16-01-2023,I651335,C526569,Male,58,Kanyon,Cosmetics,3,121.98,Debit Card,365.94
10-04-2021,I651370,C238713,Male,57,Cevahir AVM,Souvenir,1,11.73,Credit Card,11.73
07-06-2021,I651425,C811164,Male,49,Cevahir AVM,Food & Beverage,5,26.15,Cash,130.75
25-08-2021,I651428,C263646,Male,26,Metropol AVM,Food & Beverage,3,15.69,Debit Card,47.07
10-10-2021,I651448,C209721,Male,65,Zorlu Center,Books,2,30.3,Cash,60.6
28-11-2022,I651463,C407396,Male,57,Metrocity,Food & Beverage,4,20.92,Credit Card,83.68
15-07-2022,I651501,C255516,Male,63,Kanyon,Souvenir,1,11.73,Cash,11.73
17-07-2021,I651553,C593551,Female,34,Zorlu Center,Clothing,4,1200.32,Cash,4801.28
17-10-2022,I651558,C252862,Female,62,Istinye Park,Clothing,5,1500.4,Credit Card,7502.0
02-08-2022,I651573,C425890,Male,56,Metrocity,Shoes,3,1800.51,Debit Card,5401.53
27-05-2021,I651608,C912285,Female,35,Viaport Outlet,Clothing,4,1200.32,Debit Card,4801.28
14-01-2022,I651629,C132979,Female,50,Mall of Istanbul,Shoes,4,2400.68,Cash,9602.72
25-08-2022,I651687,C121513,Male,60,Mall of Istanbul,Toys,2,71.68,Cash,143.36
23-07-2021,I651761,C231698,Male,43,Mall of Istanbul,Toys,2,71.68,Credit Card,143.36
16-11-2021,I651775,C187373,Female,55,Metrocity,Clothing,4,1200.32,Cash,4801.28
01-08-2021,I651781,C185995,Male,33,Mall of Istanbul,Books,2,30.3,Cash,60.6
29-05-2021,I651820,C121466,Female,54,Metropol AVM,Souvenir,3,35.19,Credit Card,105.57
06-12-2021,I651827,C290399,Female,49,Kanyon,Food & Beverage,1,5.23,Cash,5.23
21-07-2021,I651828,C278570,Female,51,Metrocity,Books,4,60.6,Credit Card,242.4
23-11-2022,I651833,C267883,Female,28,Viaport Outlet,Technology,1,1050.0,Debit Card,1050.0
13-05-2021,I651855,C108862,Female,51,Metrocity,Clothing,2,600.16,Debit Card,1200.32
05-10-2022,I651857,C289180,Female,64,Cevahir AVM,Cosmetics,5,203.3,Cash,1016.5
24-03-2021,I651877,C970930,Male,46,Istinye Park,Clothing,1,300.08,Cash,300.08
06-05-2021,I651902,C848729,Female,45,Forum Istanbul,Toys,1,35.84,Credit Card,35.84
07-02-2021,I651924,C169895,Male,39,Viaport Outlet,Toys,3,107.52,Cash,322.56
04-12-2022,I651925,C297432,Male,29,Cevahir AVM,Clothing,4,1200.32,Cash,4801.28
26-01-2022,I651939,C290094,Male,51,Metropol AVM,Clothing,2,600.16,Credit Card,1200.32
10-06-2021,I651997,C117406,Female,55,Kanyon,Clothing,2,600.16,Credit Card,1200.32
22-10-2021,I652067,C141408,Female,52,Mall of Istanbul,Clothing,5,1500.4,Credit Card,7502.0
14-10-2022,I652133,C125745,Male,21,Mall of Istanbul,Souvenir,1,11.73,Cash,11.73
05-08-2022,I652186,C166990,Female,46,Kanyon,Books,4,60.6,Debit Card,242.4
30-12-2021,I652201,C247858,Female,69,Zorlu Center,Books,5,75.75,Cash,378.75
28-11-2022,I652221,C126583,Female,58,Istinye Park,Clothing,5,1500.4,Credit Card,7502.0
27-03-2021,I652231,C653638,Male,45,Kanyon,Cosmetics,5,203.3,Credit Card,1016.5
15-08-2021,I652241,C924248,Female,37,Forum Istanbul,Clothing,2,600.16,Cash,1200.32
29-10-2022,I652306,C278912,Female,62,Forum Istanbul,Technology,3,3150.0,Credit Card,9450.0
09-02-2021,I652336,C270103,Female,37,Mall of Istanbul,Technology,2,2100.0,Debit Card,4200.0
18-09-2021,I652354,C173146,Female,50,Metrocity,Clothing,1,300.08,Debit Card,300.08
26-05-2022,I652394,C160571,Female,33,Istinye Park,Clothing,2,600.16,Credit Card,1200.32
12-09-2022,I652396,C278123,Female,60,Metropol AVM,Clothing,4,1200.32,Cash,4801.28
30-01-2022,I652436,C251786,Female,55,Istinye Park,Souvenir,2,23.46,Cash,46.92
15-01-2023,I652452,C732731,Female,53,Metropol AVM,Shoes,5,3000.85,Cash,15004.25
02-12-2021,I652534,C243671,Male,19,Cevahir AVM,Cosmetics,2,81.32,Credit Card,162.64
08-08-2022,I652569,C132384,Male,23,Metrocity,Clothing,1,300.08,Debit Card,300.08
01-05-2021,I652573,C279906,Female,58,Kanyon,Food & Beverage,3,15.69,Debit Card,47.07
08-06-2021,I652579,C130055,Female,37,Istinye Park,Technology,1,1050.0,Debit Card,1050.0
11-07-2022,I652588,C382675,Female,38,Viaport Outlet,Toys,3,107.52,Cash,322.56
29-06-2022,I652638,C281880,Female,28,Mall of Istanbul,Clothing,1,300.08,Cash,300.08
25-08-2022,I652657,C472032,Male,29,Istinye Park,Shoes,5,3000.85,Cash,15004.25
07-12-2022,I652666,C302240,Male,19,Cevahir AVM,Clothing,4,1200.32,Credit Card,4801.28
07-12-2022,I652686,C242085,Male,21,Viaport Outlet,Clothing,1,300.08,Credit Card,300.08
11-12-2022,I652694,C180851,Female,44,Kanyon,Technology,5,5250.0,Debit Card,26250.0
13-07-2022,I652723,C152975,Male,42,Kanyon,Cosmetics,4,162.64,Cash,650.56
21-12-2021,I652826,C332314,Female,67,Mall of Istanbul,Books,4,60.6,Credit Card,242.4
24-07-2022,I652848,C243583,Male,28,Mall of Istanbul,Clothing,1,300.08,Credit Card,300.08
06-05-2021,I652859,C181265,Male,45,Kanyon,Clothing,3,900.24,Cash,2700.7200000000003
23-08-2021,I652868,C693738,Male,21,Kanyon,Clothing,1,300.08,Cash,300.08
15-02-2022,I652903,C250937,Female,47,Metropol AVM,Cosmetics,1,40.66,Debit Card,40.66
09-11-2022,I652917,C154635,Male,36,Metrocity,Clothing,2,600.16,Credit Card,1200.32
02-03-2021,I652975,C294282,Male,63,Zorlu Center,Shoes,3,1800.51,Cash,5401.53
16-02-2021,I652979,C188215,Female,40,Zorlu Center,Food & Beverage,2,10.46,Debit Card,20.92
27-02-2022,I652981,C327079,Male,56,Istinye Park,Clothing,2,600.16,Debit Card,1200.32
13-02-2021,I653098,C326627,Female,59,Metrocity,Clothing,5,1500.4,Cash,7502.0
20-07-2021,I653107,C392072,Female,35,Kanyon,Cosmetics,4,162.64,Credit Card,650.56
26-08-2022,I653143,C277646,Female,46,Metrocity,Books,4,60.6,Credit Card,242.4
11-03-2022,I653145,C181908,Female,47,Mall of Istanbul,Clothing,1,300.08,Credit Card,300.08
15-02-2023,I653165,C161595,Male,24,Zorlu Center,Clothing,4,1200.32,Credit Card,4801.28
09-01-2023,I653178,C176551,Female,27,Kanyon,Food & Beverage,5,26.15,Credit Card,130.75
14-03-2021,I653210,C147472,Male,23,Cevahir AVM,Souvenir,4,46.92,Cash,187.68
02-08-2021,I653234,C989317,Female,47,Istinye Park,Shoes,1,600.17,Credit Card,600.17
21-02-2022,I653246,C251648,Female,53,Metrocity,Souvenir,4,46.92,Credit Card,187.68
17-07-2021,I653278,C322529,Female,19,Cevahir AVM,Clothing,3,900.24,Credit Card,2700.7200000000003
28-01-2023,I653304,C159219,Female,49,Metropol AVM,Clothing,1,300.08,Credit Card,300.08
09-05-2022,I653311,C139434,Female,34,Cevahir AVM,Technology,4,4200.0,Credit Card,16800.0
25-11-2021,I653341,C168910,Female,50,Metropol AVM,Cosmetics,4,162.64,Cash,650.56
22-02-2023,I653363,C134444,Male,36,Metropol AVM,Technology,4,4200.0,Cash,16800.0
26-02-2022,I653366,C179798,Female,63,Istinye Park,Food & Beverage,3,15.69,Credit Card,47.07
20-01-2022,I653386,C159266,Female,22,Mall of Istanbul,Clothing,2,600.16,Cash,1200.32
17-10-2022,I653397,C325233,Female,18,Mall of Istanbul,Clothing,2,600.16,Credit Card,1200.32
11-02-2023,I653411,C111223,Female,48,Metropol AVM,Clothing,2,600.16,Credit Card,1200.32
09-05-2022,I653482,C924848,Female,25,Mall of Istanbul,Cosmetics,4,162.64,Credit Card,650.56
05-11-2021,I653537,C135932,Male,36,Kanyon,Clothing,3,900.24,Cash,2700.7200000000003
26-01-2021,I653552,C138368,Female,61,Viaport Outlet,Cosmetics,5,203.3,Cash,1016.5
15-09-2022,I653558,C835818,Male,25,Metropol AVM,Cosmetics,5,203.3,Credit Card,1016.5
12-09-2022,I653588,C128613,Male,61,Metropol AVM,Toys,2,71.68,Debit Card,143.36
04-10-2021,I653652,C183372,Male,66,Mall of Istanbul,Clothing,2,600.16,Debit Card,1200.32
09-10-2022,I653698,C261243,Female,67,Metrocity,Souvenir,2,23.46,Credit Card,46.92
13-07-2022,I653723,C126271,Female,33,Istinye Park,Books,3,45.45,Cash,136.35000000000002
04-04-2022,I653732,C246567,Female,33,Emaar Square Mall,Clothing,4,1200.32,Cash,4801.28
01-09-2022,I653741,C140766,Female,61,Metropol AVM,Clothing,4,1200.32,Credit Card,4801.28
31-10-2022,I653758,C300287,Male,62,Metrocity,Clothing,4,1200.32,Credit Card,4801.28
20-04-2021,I653762,C163759,Female,68,Metrocity,Clothing,2,600.16,Debit Card,1200.32
23-08-2021,I653792,C466303,Female,65,Mall of Istanbul,Clothing,3,900.24,Credit Card,2700.7200000000003
21-11-2022,I653836,C661139,Female,26,Viaport Outlet,Technology,1,1050.0,Debit Card,1050.0
12-11-2021,I653859,C330963,Male,39,Emaar Square Mall,Technology,1,1050.0,Credit Card,1050.0
18-09-2022,I653860,C319517,Male,21,Mall of Istanbul,Clothing,4,1200.32,Cash,4801.28
06-07-2021,I653882,C131702,Female,31,Metropol AVM,Toys,5,179.2,Debit Card,896.0
06-03-2023,I653897,C177382,Male,54,Metrocity,Food & Beverage,1,5.23,Cash,5.23
10-08-2022,I653959,C157165,Female,25,Emaar Square Mall,Cosmetics,5,203.3,Credit Card,1016.5
22-03-2022,I654011,C273206,Female,39,Mall of Istanbul,Toys,4,143.36,Debit Card,573.44
13-08-2021,I654026,C311535,Male,62,Emaar Square Mall,Shoes,2,1200.34,Cash,2400.68
29-11-2021,I654030,C966361,Male,37,Metrocity,Shoes,2,1200.34,Debit Card,2400.68
03-02-2021,I654049,C102369,Male,52,Metrocity,Clothing,4,1200.32,Debit Card,4801.28
04-09-2022,I654051,C436002,Male,67,Metrocity,Clothing,4,1200.32,Cash,4801.28
21-08-2022,I654081,C216719,Female,39,Metrocity,Toys,3,107.52,Cash,322.56
19-12-2021,I654090,C294454,Female,43,Metropol AVM,Clothing,1,300.08,Debit Card,300.08
11-09-2021,I654133,C260290,Male,61,Metrocity,Toys,5,179.2,Cash,896.0
24-11-2021,I654135,C270349,Female,39,Kanyon,Food & Beverage,1,5.23,Credit Card,5.23
25-01-2021,I654191,C217651,Female,52,Cevahir AVM,Food & Beverage,1,5.23,Cash,5.23
15-10-2022,I654212,C135676,Female,22,Cevahir AVM,Clothing,1,300.08,Credit Card,300.08
08-11-2021,I654259,C169243,Female,48,Metrocity,Clothing,5,1500.4,Credit Card,7502.0
30-11-2021,I654265,C125165,Male,23,Cevahir AVM,Shoes,3,1800.51,Cash,5401.53
21-04-2021,I654282,C331753,Female,34,Emaar Square Mall,Souvenir,4,46.92,Cash,187.68
02-10-2021,I654306,C239813,Male,57,Metropol AVM,Shoes,4,2400.68,Credit Card,9602.72
15-11-2021,I654313,C192149,Female,63,Emaar Square Mall,Shoes,3,1800.51,Credit Card,5401.53
13-04-2021,I654331,C189686,Male,49,Istinye Park,Clothing,4,1200.32,Cash,4801.28
09-12-2021,I654362,C288138,Female,65,Metrocity,Clothing,5,1500.4,Debit Card,7502.0
10-02-2021,I654387,C259756,Male,19,Zorlu Center,Clothing,3,900.24,Credit Card,2700.7200000000003
08-12-2021,I654469,C217412,Female,38,Kanyon,Shoes,3,1800.51,Cash,5401.53
07-02-2023,I654471,C239712,Female,67,Mall of Istanbul,Toys,2,71.68,Debit Card,143.36
13-11-2021,I654483,C237494,Male,67,Forum Istanbul,Clothing,4,1200.32,Cash,4801.28
02-01-2022,I654486,C139813,Female,21,Mall of Istanbul,Shoes,4,2400.68,Debit Card,9602.72
24-02-2023,I654526,C177539,Male,68,Istinye Park,Clothing,4,1200.32,Credit Card,4801.28
24-07-2022,I654531,C185306,Male,63,Metrocity,Technology,3,3150.0,Debit Card,9450.0
11-01-2022,I654545,C243733,Male,34,Forum Istanbul,Toys,2,71.68,Cash,143.36
08-02-2023,I654585,C305390,Male,26,Emaar Square Mall,Shoes,2,1200.34,Debit Card,2400.68
15-10-2021,I654597,C217893,Male,49,Mall of Istanbul,Food & Beverage,4,20.92,Credit Card,83.68
13-10-2021,I654647,C308842,Female,43,Metrocity,Food & Beverage,5,26.15,Credit Card,130.75
29-01-2022,I654702,C320933,Female,56,Istinye Park,Clothing,4,1200.32,Cash,4801.28
01-01-2023,I654704,C411326,Female,58,Mall of Istanbul,Clothing,1,300.08,Debit Card,300.08
16-07-2022,I654737,C307280,Female,41,Forum Istanbul,Clothing,3,900.24,Credit Card,2700.7200000000003
18-01-2022,I654738,C217692,Female,44,Mall of Istanbul,Clothing,4,1200.32,Cash,4801.28
06-12-2021,I654739,C317128,Male,24,Metrocity,Clothing,5,1500.4,Credit Card,7502.0
22-12-2022,I654750,C299866,Female,31,Metropol AVM,Cosmetics,5,203.3,Cash,1016.5
24-03-2022,I654844,C704657,Female,33,Mall of Istanbul,Clothing,2,600.16,Cash,1200.32
16-01-2021,I654850,C764468,Female,23,Forum Istanbul,Souvenir,5,58.65,Credit Card,293.25
10-03-2022,I654885,C231695,Female,26,Metropol AVM,Clothing,1,300.08,Cash,300.08
19-09-2021,I654898,C141056,Female,25,Istinye Park,Toys,4,143.36,Debit Card,573.44
15-01-2023,I654927,C308067,Male,23,Kanyon,Toys,3,107.52,Cash,322.56
13-05-2021,I654961,C140323,Female,23,Mall of Istanbul,Food & Beverage,4,20.92,Credit Card,83.68
19-09-2021,I654989,C302848,Female,67,Mall of Istanbul,Souvenir,1,11.73,Cash,11.73
06-09-2021,I655033,C160294,Female,39,Zorlu Center,Cosmetics,5,203.3,Debit Card,1016.5
11-01-2022,I655055,C243289,Male,55,Metropol AVM,Clothing,4,1200.32,Credit Card,4801.28
11-11-2021,I655062,C164895,Male,34,Metrocity,Clothing,3,900.24,Credit Card,2700.7200000000003
08-03-2023,I655086,C392378,Female,68,Mall of Istanbul,Clothing,4,1200.32,Credit Card,4801.28
25-09-2021,I655107,C123257,Male,54,Zorlu Center,Food & Beverage,1,5.23,Cash,5.23
01-04-2021,I655202,C232887,Male,48,Mall of Istanbul,Clothing,3,900.24,Credit Card,2700.7200000000003
09-11-2022,I655332,C248108,Female,68,Mall of Istanbul,Toys,4,143.36,Credit Card,573.44
18-10-2021,I655337,C379314,Male,43,Mall of Istanbul,Food & Beverage,2,10.46,Credit Card,20.92
22-07-2022,I655417,C164697,Male,53,Metrocity,Books,3,45.45,Cash,136.35000000000002
14-09-2021,I655423,C286722,Female,29,Istinye Park,Shoes,5,3000.85,Cash,15004.25
29-08-2022,I655585,C318634,Female,20,Istinye Park,Souvenir,3,35.19,Debit Card,105.57
01-03-2022,I655592,C251044,Male,45,Kanyon,Cosmetics,5,203.3,Debit Card,1016.5
12-12-2022,I655633,C527892,Male,69,Kanyon,Food & Beverage,4,20.92,Cash,83.68
18-08-2022,I655652,C338377,Female,67,Kanyon,Clothing,2,600.16,Credit Card,1200.32
09-08-2021,I655661,C246079,Female,28,Istinye Park,Cosmetics,4,162.64,Credit Card,650.56
19-03-2021,I655686,C126403,Female,22,Metrocity,Clothing,2,600.16,Credit Card,1200.32
17-06-2022,I655820,C751163,Male,41,Kanyon,Clothing,2,600.16,Debit Card,1200.32
14-02-2021,I655846,C242260,Male,53,Metropol AVM,Clothing,5,1500.4,Cash,7502.0
24-01-2021,I655869,C200415,Female,19,Istinye Park,Clothing,1,300.08,Cash,300.08
23-08-2022,I655874,C447138,Female,65,Cevahir AVM,Shoes,3,1800.51,Cash,5401.53
03-02-2021,I655901,C579313,Male,27,Kanyon,Food & Beverage,2,10.46,Cash,20.92
22-02-2023,I655912,C333667,Male,45,Forum Istanbul,Food & Beverage,1,5.23,Credit Card,5.23
26-02-2023,I655920,C139946,Male,61,Kanyon,Technology,3,3150.0,Cash,9450.0
02-03-2022,I655934,C751449,Male,45,Forum Istanbul,Toys,2,71.68,Cash,143.36
03-07-2022,I655937,C144469,Male,27,Metrocity,Books,2,30.3,Debit Card,60.6
21-12-2021,I655944,C237778,Female,47,Mall of Istanbul,Clothing,2,600.16,Credit Card,1200.32
15-09-2022,I655961,C142712,Male,42,Mall of Istanbul,Shoes,4,2400.68,Cash,9602.72
06-01-2023,I655988,C158534,Female,53,Forum Istanbul,Clothing,2,600.16,Cash,1200.32
08-06-2022,I656016,C905654,Female,49,Metropol AVM,Clothing,5,1500.4,Cash,7502.0
09-07-2022,I656026,C597766,Female,47,Mall of Istanbul,Technology,2,2100.0,Credit Card,4200.0
01-01-2021,I656085,C464300,Female,33,Kanyon,Toys,2,71.68,Cash,143.36
11-11-2021,I656091,C871093,Female,50,Mall of Istanbul,Shoes,5,3000.85,Credit Card,15004.25
19-01-2022,I656100,C864971,Female,38,Mall of Istanbul,Cosmetics,3,121.98,Credit Card,365.94
28-08-2022,I656129,C144890,Male,67,Istinye Park,Food & Beverage,2,10.46,Debit Card,20.92
06-06-2022,I656146,C260526,Female,29,Kanyon,Books,3,45.45,Credit Card,136.35000000000002
29-09-2022,I656192,C399207,Female,68,Metrocity,Technology,2,2100.0,Debit Card,4200.0
29-12-2022,I656203,C357823,Male,43,Istinye Park,Books,2,30.3,Cash,60.6
04-07-2022,I656237,C293077,Male,41,Emaar Square Mall,Clothing,5,1500.4,Cash,7502.0
28-02-2022,I656258,C529144,Female,58,Mall of Istanbul,Clothing,1,300.08,Cash,300.08
13-10-2022,I656287,C162614,Male,26,Mall of Istanbul,Cosmetics,5,203.3,Credit Card,1016.5
06-05-2022,I656331,C120139,Male,67,Metropol AVM,Shoes,3,1800.51,Debit Card,5401.53
13-03-2021,I656339,C444521,Male,56,Emaar Square Mall,Clothing,1,300.08,Debit Card,300.08
14-04-2021,I656369,C109391,Female,60,Emaar Square Mall,Books,2,30.3,Cash,60.6
30-03-2021,I656498,C268202,Female,59,Metrocity,Shoes,1,600.17,Debit Card,600.17
06-11-2022,I656513,C201224,Male,34,Viaport Outlet,Toys,5,179.2,Cash,896.0
03-01-2023,I656515,C677721,Male,25,Forum Istanbul,Souvenir,1,11.73,Cash,11.73
16-12-2022,I656528,C194691,Female,52,Kanyon,Food & Beverage,4,20.92,Cash,83.68
30-07-2022,I656535,C120324,Female,69,Metrocity,Clothing,2,600.16,Credit Card,1200.32
22-08-2021,I656537,C872181,Male,32,Metrocity,Souvenir,2,23.46,Cash,46.92
18-04-2022,I656544,C267235,Female,65,Mall of Istanbul,Clothing,2,600.16,Cash,1200.32
26-08-2021,I656551,C883527,Male,55,Istinye Park,Shoes,5,3000.85,Cash,15004.25
01-02-2023,I656589,C269028,Male,29,Metrocity,Technology,4,4200.0,Debit Card,16800.0
22-09-2021,I656592,C172000,Female,27,Emaar Square Mall,Food & Beverage,1,5.23,Cash,5.23
23-10-2022,I656616,C225764,Female,34,Mall of Istanbul,Food & Beverage,4,20.92,Cash,83.68
08-04-2022,I656647,C338330,Male,24,Mall of Istanbul,Books,2,30.3,Cash,60.6
24-02-2021,I656656,C120796,Female,34,Zorlu Center,Food & Beverage,4,20.92,Cash,83.68
14-10-2022,I656672,C716965,Female,28,Kanyon,Food & Beverage,4,20.92,Debit Card,83.68
28-03-2021,I656688,C280407,Female,34,Kanyon,Food & Beverage,5,26.15,Cash,130.75
03-02-2023,I656691,C272118,Female,50,Kanyon,Food & Beverage,5,26.15,Cash,130.75
30-01-2023,I656699,C192088,Male,24,Istinye Park,Shoes,5,3000.85,Cash,15004.25
